"sales_id","order_id","order_date","year","month","month_name","quarter","year_month","product_id","product_name","category","customer_id","customer_name","segment","region_id","region_name","country","units","sales_amount","cost_amount","profit_margin"
"105","US-2015-156867","2015-11-13",2015,11,"Nov",4,"2015-11","FUR-FU-10004006","Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting","Furniture","LC-16870","Lena Cacioppo","Consumer","REG-WEST","West","United States",3,"102.36","106.20","-0.03751465416178194607"
"106","US-2015-156867","2015-11-13",2015,11,"Nov",4,"2015-11","OFF-BI-10002794","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","Office Supplies","LC-16870","Lena Cacioppo","Consumer","REG-WEST","West","United States",3,"36.88","62.70","-0.70010845986984815618"
"107","CA-2017-119004","2017-11-23",2017,11,"Nov",4,"2017-11","TEC-AC-10003499","Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive","Technology","JM-15250","Janet Martin","Consumer","REG-SOUTH","South","United States",8,"74.11","56.51","0.23748481986236675213"
"108","CA-2017-119004","2017-11-23",2017,11,"Nov",4,"2017-11","TEC-PH-10002844","Speck Products Candyshell Flip Case","Technology","JM-15250","Janet Martin","Consumer","REG-SOUTH","South","United States",1,"27.99","25.89","0.07502679528403001072"
"109","CA-2017-119004","2017-11-23",2017,11,"Nov",4,"2017-11","OFF-AR-10000390","Newell Chalk Holder","Office Supplies","JM-15250","Janet Martin","Consumer","REG-SOUTH","South","United States",1,"3.30","2.23","0.32424242424242424242"
"110","CA-2015-129476","2015-10-15",2015,10,"Oct",4,"2015-10","TEC-AC-10000844","Logitech Gaming G510s - Keyboard","Technology","PA-19060","Pete Armstrong","Home Office","REG-CENTRAL","Central","United States",5,"339.96","271.97","0.19999411695493587481"
"111","CA-2017-146780","2017-12-25",2017,12,"Dec",4,"2017-12","FUR-FU-10001934","Magnifier Swing Arm Lamp","Furniture","CV-12805","Cynthia Voltz","Corporate","REG-EAST","East","United States",2,"41.96","31.05","0.26000953288846520496"
"112","CA-2016-128867","2016-11-03",2016,11,"Nov",4,"2016-11","OFF-AR-10000380","Hunt PowerHouse Electric Pencil Sharpener, Blue","Office Supplies","CL-12565","Clay Ludtke","Consumer","REG-CENTRAL","Central","United States",2,"75.96","53.17","0.30002632964718272775"
"113","CA-2016-128867","2016-11-03",2016,11,"Nov",4,"2016-11","OFF-BI-10003981","Avery Durable Plastic 1"" Binders","Office Supplies","CL-12565","Clay Ludtke","Consumer","REG-CENTRAL","Central","United States",6,"27.24","13.89","0.49008810572687224670"
"114","CA-2014-115259","2014-08-25",2014,8,"Aug",3,"2014-08","OFF-FA-10000621","OIC Colored Binder Clips, Assorted Sizes","Office Supplies","RC-19960","Ryan Crowe","Consumer","REG-EAST","East","United States",14,"40.10","25.56","0.36259351620947630923"
"115","CA-2014-115259","2014-08-25",2014,8,"Aug",3,"2014-08","OFF-EN-10002600","Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2","Office Supplies","RC-19960","Ryan Crowe","Consumer","REG-EAST","East","United States",2,"4.72","3.07","0.34957627118644067797"
"116","CA-2014-115259","2014-08-25",2014,8,"Aug",3,"2014-08","OFF-PA-10004965","Xerox 1921","Office Supplies","RC-19960","Ryan Crowe","Consumer","REG-EAST","East","United States",3,"23.98","16.48","0.31276063386155129274"
"117","CA-2014-115259","2014-08-25",2014,8,"Aug",3,"2014-08","OFF-EN-10002504","Tyvek  Top-Opening Peel & Seel Envelopes, Plain White","Office Supplies","RC-19960","Ryan Crowe","Consumer","REG-EAST","East","United States",6,"130.46","86.43","0.33749808370381726200"
"118","CA-2015-110457","2015-03-02",2015,3,"Mar",1,"2015-03","FUR-TA-10001768","Hon Racetrack Conference Tables","Furniture","DK-13090","Dave Kipp","Consumer","REG-WEST","West","United States",3,"787.53","622.15","0.20999834926923418790"
"119","US-2015-136476","2015-04-05",2015,4,"Apr",2,"2015-04","OFF-BI-10003650","GBC DocuBind 300 Electric Binding Machine","Office Supplies","GG-14650","Greg Guthrie","Corporate","REG-SOUTH","South","United States",1,"157.79","273.51","-0.73337980860637556246"
"120","CA-2016-103730","2016-06-12",2016,6,"Jun",2,"2016-06","FUR-FU-10002157","Artistic Insta-Plaque","Furniture","SC-20725","Steven Cartwright","Consumer","REG-EAST","East","United States",3,"47.04","28.69","0.39009353741496598639"
"121","CA-2016-103730","2016-06-12",2016,6,"Jun",2,"2016-06","OFF-BI-10003910","DXL Angle-View Binders with Locking Rings by Samsill","Office Supplies","SC-20725","Steven Cartwright","Consumer","REG-EAST","East","United States",4,"30.84","16.96","0.45006485084306095979"
"122","CA-2016-103730","2016-06-12",2016,6,"Jun",2,"2016-06","OFF-ST-10000777","Companion Letter/Legal File, Black","Office Supplies","SC-20725","Steven Cartwright","Consumer","REG-EAST","East","United States",6,"226.56","163.12","0.28001412429378531073"
"123","CA-2016-103730","2016-06-12",2016,6,"Jun",2,"2016-06","OFF-EN-10002500","Globe Weis Peel & Seel First Class Envelopes","Office Supplies","SC-20725","Steven Cartwright","Consumer","REG-EAST","East","United States",9,"115.02","63.26","0.45000869414014953921"
"124","CA-2016-103730","2016-06-12",2016,6,"Jun",2,"2016-06","TEC-PH-10003875","KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7","Technology","SC-20725","Steven Cartwright","Consumer","REG-EAST","East","United States",7,"68.04","48.31","0.28997648442092886537"
"125","US-2014-152030","2014-12-26",2014,12,"Dec",4,"2014-12","FUR-CH-10004063","Global Deluxe High-Back Manager's Chair","Furniture","AD-10180","Alan Dominguez","Home Office","REG-CENTRAL","Central","United States",3,"600.56","609.14","-0.01428666577860663381"
"126","US-2014-134614","2014-09-20",2014,9,"Sep",3,"2014-09","FUR-TA-10004534","Bevis 44 x 96 Conference Tables","Furniture","PF-19165","Philip Fox","Consumer","REG-CENTRAL","Central","United States",6,"617.70","1025.38","-0.65999676218228913712"
"127","US-2017-107272","2017-11-05",2017,11,"Nov",4,"2017-11","OFF-BI-10003274","Avery Durable Slant Ring Binders, No Labels","Office Supplies","TS-21610","Troy Staebel","Consumer","REG-WEST","West","United States",2,"2.39","4.22","-0.76569037656903765690"
"128","US-2017-107272","2017-11-05",2017,11,"Nov",4,"2017-11","OFF-ST-10002974","Trav-L-File Heavy-Duty Shuttle II, Black","Office Supplies","TS-21610","Troy Staebel","Consumer","REG-WEST","West","United States",7,"243.99","213.49","0.12500512316078527809"
"129","US-2016-125969","2016-11-06",2016,11,"Nov",4,"2016-11","FUR-CH-10001146","Global Task Chair, Black","Furniture","LS-16975","Lindsay Shagiari","Home Office","REG-WEST","West","United States",2,"81.42","90.58","-0.11250307049864898059"
"130","US-2016-125969","2016-11-06",2016,11,"Nov",4,"2016-11","FUR-FU-10003773","Eldon Cleatmat Plus Chair Mats for High Pile Carpets","Furniture","LS-16975","Lindsay Shagiari","Home Office","REG-WEST","West","United States",3,"238.56","212.32","0.10999329309188464118"
"131","US-2017-164147","2017-02-02",2017,2,"Feb",1,"2017-02","TEC-PH-10002293","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5","Technology","DW-13585","Dorothy Wardle","Corporate","REG-EAST","East","United States",5,"59.97","71.96","-0.19993329998332499583"
"132","US-2017-164147","2017-02-02",2017,2,"Feb",1,"2017-02","OFF-PA-10002377","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages","Office Supplies","DW-13585","Dorothy Wardle","Corporate","REG-EAST","East","United States",2,"78.30","48.94","0.37496807151979565773"
"133","US-2017-164147","2017-02-02",2017,2,"Feb",1,"2017-02","OFF-FA-10002780","Staples","Office Supplies","DW-13585","Dorothy Wardle","Corporate","REG-EAST","East","United States",9,"21.46","14.48","0.32525629077353215284"
"134","CA-2016-145583","2016-10-13",2016,10,"Oct",4,"2016-10","OFF-PA-10001804","Xerox 195","Office Supplies","LC-16885","Lena Creighton","Consumer","REG-WEST","West","United States",3,"20.04","10.42","0.48003992015968063872"
"135","CA-2016-145583","2016-10-13",2016,10,"Oct",4,"2016-10","OFF-PA-10001736","Xerox 1880","Office Supplies","LC-16885","Lena Creighton","Consumer","REG-WEST","West","United States",1,"35.44","18.78","0.47009029345372460497"
"136","CA-2016-145583","2016-10-13",2016,10,"Oct",4,"2016-10","OFF-AR-10001149","Sanford Colorific Colored Pencils, 12/Box","Office Supplies","LC-16885","Lena Creighton","Consumer","REG-WEST","West","United States",4,"11.52","8.06","0.30034722222222222222"
"137","CA-2016-145583","2016-10-13",2016,10,"Oct",4,"2016-10","OFF-FA-10002988","Ideal Clamps","Office Supplies","LC-16885","Lena Creighton","Consumer","REG-WEST","West","United States",2,"4.02","2.05","0.49004975124378109453"
"138","CA-2016-145583","2016-10-13",2016,10,"Oct",4,"2016-10","OFF-BI-10004781","GBC Wire Binding Strips","Office Supplies","LC-16885","Lena Creighton","Consumer","REG-WEST","West","United States",3,"76.18","49.51","0.35009188763454975059"
"139","CA-2016-145583","2016-10-13",2016,10,"Oct",4,"2016-10","OFF-SU-10001218","Fiskars Softgrip Scissors","Office Supplies","LC-16885","Lena Creighton","Consumer","REG-WEST","West","United States",6,"65.88","47.43","0.28005464480874316940"
"140","CA-2016-145583","2016-10-13",2016,10,"Oct",4,"2016-10","FUR-FU-10001706","Longer-Life Soft White Bulbs","Furniture","LC-16885","Lena Creighton","Consumer","REG-WEST","West","United States",14,"43.12","22.42","0.48005565862708719852"
"141","CA-2016-110366","2016-09-05",2016,9,"Sep",3,"2016-09","FUR-FU-10004848","Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock","Furniture","JD-15895","Jonathan Doherty","Corporate","REG-EAST","East","United States",2,"82.80","72.45","0.12500000000000000000"
"142","CA-2017-106180","2017-09-18",2017,9,"Sep",3,"2017-09","OFF-AR-10000940","Newell 343","Office Supplies","SH-19975","Sally Hughsby","Corporate","REG-WEST","West","United States",3,"8.82","6.44","0.26984126984126984127"
"143","CA-2017-106180","2017-09-18",2017,9,"Sep",3,"2017-09","OFF-EN-10004030","Convenience Packs of Business Envelopes","Office Supplies","SH-19975","Sally Hughsby","Corporate","REG-WEST","West","United States",3,"10.86","5.76","0.46961325966850828729"
"144","CA-2017-106180","2017-09-18",2017,9,"Sep",3,"2017-09","OFF-PA-10004327","Xerox 1911","Office Supplies","SH-19975","Sally Hughsby","Corporate","REG-WEST","West","United States",3,"143.70","74.72","0.48002783576896311761"
"145","CA-2017-155376","2017-12-22",2017,12,"Dec",4,"2017-12","OFF-AP-10001058","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators","Office Supplies","SG-20080","Sandra Glassco","Consumer","REG-CENTRAL","Central","United States",3,"839.43","621.18","0.25999785568778814195"
"146","CA-2015-110744","2015-09-07",2015,9,"Sep",3,"2015-09","OFF-ST-10003656","Safco Industrial Wire Shelving","Office Supplies","HA-14920","Helen Andreada","Consumer","REG-WEST","West","United States",7,"671.93","651.77","0.03000312532555474529"
"147","CA-2014-110072","2014-10-22",2014,10,"Oct",4,"2014-10","FUR-FU-10000521","Seth Thomas 14"" Putty-Colored Wall Clock","Furniture","MG-17680","Maureen Gastineau","Home Office","REG-EAST","East","United States",4,"93.89","80.98","0.13750133134519118117"
"148","CA-2016-114489","2016-12-05",2016,12,"Dec",4,"2016-12","TEC-PH-10000215","Plantronics Cordless Phone Headset with In-line Volume - M214C","Technology","JE-16165","Justin Ellison","Corporate","REG-CENTRAL","Central","United States",11,"384.45","280.65","0.26999609832227857979"
"149","CA-2016-114489","2016-12-05",2016,12,"Dec",4,"2016-12","TEC-PH-10001448","Anker Astro 15000mAh USB Portable Charger","Technology","JE-16165","Justin Ellison","Corporate","REG-CENTRAL","Central","United States",3,"149.97","143.97","0.04000800160032006401"
"150","CA-2016-114489","2016-12-05",2016,12,"Dec",4,"2016-12","FUR-CH-10000454","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","Furniture","JE-16165","Justin Ellison","Corporate","REG-CENTRAL","Central","United States",8,"1951.84","1366.29","0.29999897532584638085"
"151","CA-2016-114489","2016-12-05",2016,12,"Dec",4,"2016-12","OFF-BI-10002735","GBC Prestige Therm-A-Bind Covers","Office Supplies","JE-16165","Justin Ellison","Corporate","REG-CENTRAL","Central","United States",5,"171.55","90.92","0.47000874380647041679"
"152","US-2017-152380","2017-11-19",2017,11,"Nov",4,"2017-11","FUR-TA-10002533","BPI Conference Tables","Furniture","JH-15910","Jonathan Howell","Consumer","REG-CENTRAL","Central","United States",3,"219.08","350.52","-0.59996348365893737448"
"153","CA-2016-158834","2016-03-13",2016,3,"Mar",1,"2016-03","OFF-AP-10000326","Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection","Office Supplies","TW-21025","Tamara Willingham","Home Office","REG-WEST","West","United States",5,"157.92","140.15","0.11252532928064842958"
"154","CA-2016-158834","2016-03-13",2016,3,"Mar",1,"2016-03","TEC-PH-10001254","Jabra BIZ 2300 Duo QD Duo Corded Headset","Technology","TW-21025","Tamara Willingham","Home Office","REG-WEST","West","United States",2,"203.18","187.95","0.07495816517373757260"
"155","CA-2015-124919","2015-05-31",2015,5,"May",2,"2015-05","OFF-PA-10001950","Southworth 25% Cotton Antique Laid Paper & Envelopes","Office Supplies","SP-20650","Stephanie Phelps","Corporate","REG-WEST","West","United States",7,"58.38","32.11","0.44998287084618019870"
"156","CA-2015-124919","2015-05-31",2015,5,"May",2,"2015-05","OFF-PA-10002254","Xerox 1883","Office Supplies","SP-20650","Stephanie Phelps","Corporate","REG-WEST","West","United States",4,"105.52","56.98","0.46000758150113722517"
"157","CA-2015-124919","2015-05-31",2015,5,"May",2,"2015-05","OFF-ST-10001590","Tenex Personal Project File with Scoop Front Design, Black","Office Supplies","SP-20650","Stephanie Phelps","Corporate","REG-WEST","West","United States",6,"80.88","59.85","0.26001483679525222552"
"158","CA-2015-118948","2015-05-28",2015,5,"May",2,"2015-05","OFF-AR-10001547","Newell 311","Office Supplies","NK-18490","Neil Knudson","Home Office","REG-WEST","West","United States",3,"6.63","4.84","0.26998491704374057315"
"159","CA-2014-104269","2014-03-01",2014,3,"Mar",1,"2014-03","FUR-CH-10004063","Global Deluxe High-Back Manager's Chair","Furniture","DB-13060","Dave Brooks","Consumer","REG-WEST","West","United States",2,"457.57","406.09","0.11250737592062416679"
"160","CA-2016-114104","2016-11-20",2016,11,"Nov",4,"2016-11","OFF-LA-10002475","Avery 519","Office Supplies","NP-18670","Nora Paige","Consumer","REG-CENTRAL","Central","United States",2,"14.62","7.75","0.46990424076607387141"
"161","CA-2016-114104","2016-11-20",2016,11,"Nov",4,"2016-11","TEC-PH-10004536","Avaya 5420 Digital phone","Technology","NP-18670","Nora Paige","Consumer","REG-CENTRAL","Central","United States",7,"944.93","708.70","0.24999735430137682156"
"162","CA-2016-162733","2016-05-11",2016,5,"May",2,"2016-05","OFF-PA-10002751","Xerox 1920","Office Supplies","TT-21070","Ted Trevino","Consumer","REG-WEST","West","United States",1,"5.98","3.29","0.44983277591973244147"
"163","CA-2015-119697","2015-12-28",2015,12,"Dec",4,"2015-12","TEC-AC-10003657","Lenovo 17-Key USB Numeric Keypad","Technology","EM-13960","Eric Murdock","Consumer","REG-EAST","East","United States",2,"54.38","53.02","0.02500919455682236116"
"164","CA-2016-154508","2016-11-16",2016,11,"Nov",4,"2016-11","OFF-EN-10001990","Staple envelope","Office Supplies","RD-19900","Ruben Dartt","Consumer","REG-WEST","West","United States",5,"28.40","15.05","0.47007042253521126761"
"165","CA-2016-113817","2016-11-07",2016,11,"Nov",4,"2016-11","OFF-BI-10004002","Wilson Jones International Size A4 Ring Binders","Office Supplies","MJ-17740","Max Jones","Consumer","REG-WEST","West","United States",2,"27.68","17.99","0.35007225433526011561"
"166","CA-2014-139892","2014-09-08",2014,9,"Sep",3,"2014-09","OFF-AR-10004441","BIC Brite Liner Highlighters","Office Supplies","BM-11140","Becky Martin","Consumer","REG-CENTRAL","Central","United States",3,"9.94","7.20","0.27565392354124748491"
"167","CA-2014-139892","2014-09-08",2014,9,"Sep",3,"2014-09","TEC-MA-10000822","Lexmark MX611dhe Monochrome Laser Printer","Technology","BM-11140","Becky Martin","Consumer","REG-CENTRAL","Central","United States",8,"8159.95","9519.94","-0.16666646241704912408"
"168","CA-2014-139892","2014-09-08",2014,9,"Sep",3,"2014-09","OFF-ST-10000991","Space Solutions HD Industrial Steel Shelving.","Office Supplies","BM-11140","Becky Martin","Consumer","REG-CENTRAL","Central","United States",3,"275.93","334.56","-0.21248142644873699851"
"169","CA-2014-139892","2014-09-08",2014,9,"Sep",3,"2014-09","FUR-CH-10004287","SAFCO Arco Folding Chair","Furniture","BM-11140","Becky Martin","Consumer","REG-CENTRAL","Central","United States",9,"1740.06","1764.92","-0.01428686367136765399"
"170","CA-2014-139892","2014-09-08",2014,9,"Sep",3,"2014-09","OFF-AR-10002656","Sanford Liquid Accent Highlighters","Office Supplies","BM-11140","Becky Martin","Consumer","REG-CENTRAL","Central","United States",6,"32.06","25.25","0.21241422333125389894"
"171","CA-2014-139892","2014-09-08",2014,9,"Sep",3,"2014-09","OFF-AP-10002518","Kensington 7 Outlet MasterPiece Power Center","Office Supplies","BM-11140","Becky Martin","Consumer","REG-CENTRAL","Central","United States",5,"177.98","631.83","-2.5500056186088325"
"172","CA-2014-139892","2014-09-08",2014,9,"Sep",3,"2014-09","TEC-PH-10003931","JBL Micro Wireless Portable Bluetooth Speaker","Technology","BM-11140","Becky Martin","Consumer","REG-CENTRAL","Central","United States",3,"143.98","134.98","0.06250868176135574385"
"173","CA-2014-118962","2014-08-05",2014,8,"Aug",3,"2014-08","OFF-PA-10000659","TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page","Office Supplies","CS-12130","Chad Sievert","Consumer","REG-WEST","West","United States",3,"20.94","11.10","0.46991404011461318052"
"174","CA-2014-118962","2014-08-05",2014,8,"Aug",3,"2014-08","OFF-PA-10001144","Xerox 1913","Office Supplies","CS-12130","Chad Sievert","Consumer","REG-WEST","West","United States",2,"110.96","57.70","0.47999279019466474405"
"175","CA-2014-118962","2014-08-05",2014,8,"Aug",3,"2014-08","FUR-CH-10003817","Global Value Steno Chair, Gray","Furniture","CS-12130","Chad Sievert","Consumer","REG-WEST","West","United States",7,"340.14","318.89","0.06247427529840653848"
